,original_title,adult,budget,belongs_to_collection,production_companies,runtime,year,quarter,quarter_1,quarter_2,quarter_3,quarter_4,country_AE,country_AF,country_AO,country_AR,country_AT,country_AU,country_AW,country_BE,country_BG,country_BO,country_BR,country_BS,country_BT,country_BW,country_CA,country_CH,country_CL,country_CN,country_CO,country_CS,country_CZ,country_DE,country_DK,country_EC,country_ES,country_FI,country_FR,country_GB,country_GR,country_HK,country_HR,country_HU,country_ID,country_IE,country_IL,country_IN,country_IR,country_IS,country_IT,country_JP,country_KH,country_KR,country_KZ,country_LT,country_LU,country_MA,country_MC,country_MT,country_MX,country_MY,country_NL,country_NO,country_NZ,country_PA,country_PE,country_PH,country_PK,country_PL,country_PR,country_PS,country_PT,country_PY,country_RO,country_RS,country_RU,country_SE,country_SG,country_SI,country_TH,country_TN,country_TR,country_TW,country_UA,country_US,country_UY,country_VE,country_ZA,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_Foreign,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_Thriller,genre_War,genre_Western,productivity_binned_binary,productivity_binned_multi,company_columbia,company_metro goldwyn mayer,company_new line cinema,company_paramount,company_relativity media,company_touchstone,company_twentieth century fox,company_universal,company_walt disney,company_warner bros
107985,The World's End,0.0,0.0666479996266592,False,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Big Talk Productions', 'id': 443}, {'name': 'Focus Features', 'id': 10146}, {'name': 'Working Title Films', 'id': 10163}]",0.3224852071005917,0.9607843137254903,0.6666666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,yes,goodProductivity,0,0,0,0,0,0,0,1,0,0
108812,Until They Sail,0.0,0.006116789002446716,False,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",0.2781065088757396,0.41176470588235503,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,no,unproductive,0,1,0,0,0,0,0,0,0,0
108923,The Mysterious Lady,0.0,0.001103355400441342,False,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",0.26331360946745563,0.1274509803921582,0.6666666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,yes,smallProductivity,0,1,0,0,0,0,0,0,0,0
109091,The Counselor,0.0,0.08331499963332599,False,"[{'name': 'Ingenious Media', 'id': 290}, {'name': 'Fox 2000 Pictures', 'id': 711}, {'name': 'Scott Free Productions', 'id': 1645}, {'name': 'Kanzaman', 'id': 4169}, {'name': 'Nick Wechsler Productions', 'id': 8073}, {'name': 'Big Screen Productions', 'id': 10893}, {'name': 'Chockstone Pictures', 'id': 13649}, {'name': 'Translux', 'id': 14384}, {'name': 'TSG Entertainment', 'id': 22213}]",0.34615384615384615,0.9607843137254903,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,yes,goodProductivity,0,0,0,0,0,0,0,0,0,0
109410,42,0.0,0.1333159996533264,False,"[{'name': 'Warner Bros.', 'id': 6194}]",0.378698224852071,0.9607843137254903,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,yes,goodProductivity,0,0,0,0,0,0,0,0,0,1
109414,This Is the End,0.0,0.10664879964265951,False,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Mandate Pictures', 'id': 771}, {'name': 'Sony Pictures Entertainment (SPE)', 'id': 7431}, {'name': 'Point Grey Pictures', 'id': 16615}]",0.3165680473372781,0.9607843137254903,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,goodProductivity,1,0,0,0,0,0,0,0,0,0
109417,Battle of the Year,0.0,0.0666479996266592,False,"[{'name': 'Screen Gems', 'id': 3287}]",0.3254437869822485,0.9607843137254903,0.6666666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,no,unproductive,0,0,0,0,0,0,0,0,0,0
109418,Grown Ups 2,0.0,0.2666519997066608,True,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Happy Madison Productions', 'id': 2608}, {'name': 'Sony Pictures Entertainment (SPE)', 'id': 7431}]",0.2958579881656805,0.9607843137254903,0.6666666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,goodProductivity,1,0,0,0,0,0,0,0,0,0
109421,Side Effects,0.0,0.09998199963999278,False,"[{'name': 'Di Bonaventura Pictures', 'id': 435}, {'name': 'Endgame Entertainment', 'id': 1205}, {'name': 'Universal', 'id': 6292}, {'name': 'Open Road Films', 'id': 10427}]",0.3136094674556213,0.9607843137254903,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,yes,goodProductivity,0,0,0,0,0,0,0,1,0,0
109424,Captain Phillips,0.0,0.1833169996733268,False,"[{'name': 'Columbia Pictures', 'id': 5}]",0.3964497041420118,0.9607843137254903,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,yes,goodProductivity,1,0,0,0,0,0,0,0,0,0
109428,Evil Dead,0.0,0.05664779962265912,False,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Ghost House Pictures', 'id': 768}, {'name': 'FilmDistrict', 'id': 7263}]",0.2692307692307692,0.9607843137254903,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,yes,highProductivity,0,0,0,0,0,0,0,0,0,0
109431,Identity Thief,0.0,0.11664899964665959,False,"[{'name': 'Stuber Productions', 'id': 4403}, {'name': 'Aggregate Films', 'id': 37361}, {'name': 'DumbDumb', 'id': 37362}]",0.32840236686390534,0.9607843137254903,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,goodProductivity,0,0,0,0,0,0,0,0,0,0
109439,The Hangover Part III,0.0,0.3433201997373281,True,"[{'name': 'Legendary Pictures', 'id': 923}, {'name': 'Green Hat Films', 'id': 3527}]",0.2958579881656805,0.9607843137254903,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,unproductive,0,0,0,0,0,0,0,0,0,0
109441,Don't Go Near the Water,0.0,0.008296832603318732,False,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Avon Productions (II)', 'id': 13999}]",0.3165680473372781,0.41176470588235503,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,yes,goodProductivity,0,1,0,0,0,0,0,0,0,0
109443,Anchorman 2: The Legend Continues,0.0,0.16664999966666,True,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Gary Sanchez Productions', 'id': 4740}, {'name': 'Apatow Productions', 'id': 10105}]",0.35207100591715973,0.9607843137254903,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,goodProductivity,0,0,0,1,0,0,0,0,0,0
109445,Frozen,0.0,0.499989999799996,True,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Walt Disney Animation Studios', 'id': 6125}]",0.30177514792899407,0.9607843137254903,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,yes,highProductivity,0,0,0,0,0,0,0,0,1,0
109451,Cloudy with a Chance of Meatballs 2,0.0,0.2599851997039941,True,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Sony', 'id': 649}]",0.28106508875739644,0.9607843137254903,0.6666666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,yes,goodProductivity,1,0,0,0,0,0,0,0,0,0
109491,Beautiful Creatures,0.0,0.19998399967999358,False,"[{'name': 'Alcon Entertainment', 'id': 1088}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Belle Pictures', 'id': 32184}, {'name': '3 Arts Entertainment', 'id': 36390}]",0.3668639053254438,0.9607843137254903,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,yes,smallProductivity,0,0,0,0,0,0,0,0,0,1
110415,Snowpiercer,0.0,0.13064927965225973,False,"[{'name': 'CJ Entertainment', 'id': 7036}, {'name': 'Opus Pictures', 'id': 7270}, {'name': 'Stillking Films', 'id': 11345}, {'name': 'SnowPiercer', 'id': 21122}, {'name': 'Moho Film', 'id': 34725}]",0.3727810650887574,0.9607843137254903,0.6666666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,yes,goodProductivity,0,0,0,0,0,0,0,0,0,0
110465,Kim,0.0,0.006810136202724054,False,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",0.3343195266272189,0.34313725490196134,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,yes,goodProductivity,0,1,0,0,0,0,0,0,0,0
111237,Белый тигр,0.0,0.03664739961465896,False,"[{'name': 'Mosfilm', 'id': 5120}, {'name': 'Kurier', 'id': 21243}, {'name': 'Ministry of Culture of the Russian Federation', 'id': 48081}]",0.3076923076923077,0.9509803921568647,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,no,unproductive,0,0,0,0,0,0,0,0,0,0
111390,Stars in My Crown,0.0,0.003896744601558697,False,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",0.26331360946745563,0.34313725490196134,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,yes,smallProductivity,0,1,0,0,0,0,0,0,0,0
111440,The Pact,0.0,0.001313359600525344,True,"[{'name': 'Preferred Content', 'id': 13362}]",0.26331360946745563,0.9509803921568647,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,yes,highProductivity,0,0,0,0,0,0,0,0,0,0
111470,Billy the Kid,0.0,0.004683427001873371,False,"[{'name': ""Loew's"", 'id': 1460}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",0.2781065088757396,0.2549019607843128,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,yes,smallProductivity,0,1,0,0,0,0,0,0,0,0
111794,20 Dates,0.0,0.0002000040000800016,False,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Phoenician Films', 'id': 3901}]",0.257396449704142,0.8137254901960809,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,yes,highProductivity,0,0,0,0,0,0,1,0,0,0
112205,The Family,0.0,0.09998199963999278,False,"[{'name': 'Canal Plus', 'id': 104}, {'name': 'TF1 Films Production', 'id': 3823}, {'name': 'Grive Productions', 'id': 6877}, {'name': 'EuropaCorp', 'id': 6896}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'TF1', 'id': 22123}, {'name': 'Malavita', 'id': 31824}]",0.32840236686390534,0.9607843137254903,0.6666666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,goodProductivity,0,0,0,0,1,0,0,0,0,0
112284,The Gorgeous Hussy,0.0,0.0037100742014840294,False,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",0.3047337278106509,0.20588235294117752,0.6666666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,no,unproductive,0,1,0,0,0,0,0,0,0,0
112949,Safe Haven,0.0,0.09331519963732607,False,"[{'name': 'Temple Hill Productions', 'id': 722}, {'name': 'Relativity Media', 'id': 7295}]",0.34023668639053256,0.9607843137254903,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,yes,goodProductivity,0,0,0,0,1,0,0,0,0,0
113947,The Sessions,0.0,0.0033133996013253596,False,"[{'name': 'Rhino Films', 'id': 1591}, {'name': 'Such Much Films', 'id': 13195}]",0.28994082840236685,0.9509803921568647,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,yes,highProductivity,0,0,0,0,0,0,0,0,0,0
114083,Trial,0.0,0.004450089001780035,False,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",0.3106508875739645,0.3921568627451002,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,yes,goodProductivity,0,1,0,0,0,0,0,0,0,0
114150,Pitch Perfect,0.0,0.05664779962265912,True,"[{'name': 'Brownstone Productions', 'id': 12365}]",0.3313609467455621,0.9509803921568647,0.6666666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,yes,highProductivity,0,0,0,0,0,0,0,0,0,0
114618,The Wreck of the Mary Deare,0.0,0.008633506003453402,False,"[{'name': 'Blaustein-Baroda', 'id': 21921}]",0.3106508875739645,0.43137254901960986,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,yes,smallProductivity,0,0,0,0,0,0,0,0,0,0
115111,"Goodbye, My Fancy",0.0,0.004353420401741368,False,"[{'name': 'Warner Bros.', 'id': 6194}]",0.3165680473372781,0.35294117647059053,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,no,unproductive,0,0,0,0,0,0,0,0,0,1
115210,Stitches,0.0,0.00664679960265872,False,"[{'name': 'Bórd Scannán na hÉireann', 'id': 1898}, {'name': 'Irish Film Board', 'id': 5267}, {'name': 'Fantastic Films', 'id': 18078}, {'name': 'MPI Media Group', 'id': 23457}, {'name': 'Tailored Films', 'id': 23459}, {'name': 'Solid Entertainment', 'id': 23460}]",0.2544378698224852,0.9509803921568647,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,no,unproductive,0,0,0,0,0,0,0,0,0,0
115348,Paranoia,0.0,0.1333159996533264,False,"[{'name': 'Gaumont', 'id': 9}, {'name': 'Kintop Pictures', 'id': 1490}, {'name': 'Reliance Entertainment', 'id': 7294}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'IM Global', 'id': 7437}, {'name': 'Demarest Films', 'id': 13241}, {'name': 'EMJAG Productions', 'id': 14654}, {'name': 'Film 360', 'id': 34077}, {'name': 'E Stars Films', 'id': 36353}]",0.3136094674556213,0.9607843137254903,0.6666666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,no,unproductive,0,0,0,0,1,0,0,0,0,0
115782,Jobs,0.0,0.05998119962399248,False,"[{'name': 'Open Road Films', 'id': 10427}, {'name': 'Dillywood', 'id': 12073}, {'name': 'Five Star Institute', 'id': 12074}, {'name': 'Silver Reel', 'id': 12075}]",0.378698224852071,0.9607843137254903,0.6666666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,yes,goodProductivity,0,0,0,0,0,0,0,0,0,0
116149,Paddington,0.0,0.1833169996733268,False,"[{'name': 'The Weinstein Company', 'id': 308}, {'name': 'StudioCanal', 'id': 694}, {'name': 'TF1 Films Production', 'id': 3823}, {'name': 'Canal+', 'id': 5358}, {'name': 'Heyday Films', 'id': 7364}, {'name': 'Ciné+', 'id': 10611}, {'name': 'Anton Capital Entertainment (ACE)', 'id': 20664}, {'name': 'TF1', 'id': 22123}, {'name': 'Amazon Prime Instant Video', 'id': 58773}]",0.28106508875739644,0.9705882352941195,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,yes,goodProductivity,0,0,0,0,0,0,0,0,0,0
